159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	5	29	5	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	5	29	5	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	5	29	5	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	5	29	5	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	5	29	5	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	5	29	5	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	159	82	82	82	82
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	29	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	82	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	82	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	29	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	-1	-1	-1	-1	-1	-1	-1	54	54	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	-1	-1	-1	-1	-1	-1	-1	54	54	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	-1	-1	-1	-1	-1	-1	-1	54	54	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	82	-1	-1	-1	-1	-1	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	29	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	54	-1	-1	-1	-1	-1	54	54	-1	54	54	-1	-1	-1	-1	-1	-1	-1	54	29	54	-1	-1	-1	-1	-1	54	54	-1	54	54	-1	-1	-1	-1	-1	-1	-1	54	29	54	-1	-1	-1	-1	-1	54	54	-1	54	54	-1	-1	-1	-1	-1	-1	-1	54	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	29	-1	54	54	-1	-1	-1	54	54	-1	-1	-1	54	54	-1	-1	-1	-1	-1	54	54	-1	54	54	-1	-1	-1	54	54	-1	-1	-1	54	54	-1	-1	-1	-1	-1	54	54	-1	54	54	-1	-1	-1	54	54	-1	-1	-1	54	54	-1	-1	-1	-1	-1	54	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	-1	-1	82	29	-1	-1	-1	54	54	-1	54	54	-1	-1	-1	-1	-1	54	54	-1	-1	-1	54	54	-1	-1	-1	54	54	-1	54	54	-1	-1	-1	-1	-1	54	54	-1	-1	-1	54	54	-1	-1	-1	54	54	-1	54	54	-1	-1	-1	-1	-1	54	54	-1	-1	-1	54	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	-1	-1	82	29	-1	-1	-1	-1	-1	54	54	54	-1	-1	-1	-1	-1	-1	-1	54	54	-1	54	54	-1	-1	-1	-1	-1	54	54	54	-1	-1	-1	-1	-1	-1	-1	54	54	-1	54	54	-1	-1	-1	-1	-1	54	54	54	-1	-1	-1	-1	-1	-1	-1	54	54	-1	54	54	-1	-1	-1	-1	-1	-1	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	-1	-1	-1	-1	-1	-1	82	82	82	82	82	82	82	82	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	29	82	-1	-1	-1	82	29	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	54	54	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	54	54	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	54	54	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	29	82	-1	82	29	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	29	82	-1	82	29	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	29	82	-1	82	29	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	29	82	-1	82	29	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	29	82	-1	82	29	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	29	82	-1	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	29	82	-1	82	29	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	29	82	-1	82	29	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	29	82	-1	82	29	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	29	82	-1	82	29	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	29	82	-1	82	29	-1	-1	-1	-1	-1	-1	29	82	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
